owner,age,name,selling_price,km_driven,fuel_Diesel,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,fule_Other
3.0,8,1415,950000,80000,1,0,0,1,0,0,1,0
4.0,12,1005,250000,200000,1,0,0,1,0,0,1,0
1.0,6,690,630000,50000,1,0,0,1,0,0,1,0
3.0,9,1280,35000,35000,0,1,0,1,0,0,1,0
2.0,8,1137,450000,1000,1,0,1,0,0,0,1,0
1.0,3,1079,3800000,10000,1,0,1,0,0,1,0,0
1.0,8,6,1580000,86000,1,0,1,0,0,1,0,0
1.0,2,39,4950000,30000,1,0,1,0,0,1,0,0
1.0,5,380,535000,52600,1,0,0,1,0,0,1,0
2.0,9,943,225000,110000,0,1,0,1,0,0,1,0
1.0,4,434,550000,19890,0,1,1,0,0,1,0,0
1.0,5,1012,670000,7104,0,1,0,0,1,0,1,0
1.0,6,885,625000,11918,0,1,0,0,1,0,1,0
1.0,4,449,520000,10510,0,1,1,0,0,1,0,0
1.0,5,58,239000,41000,0,1,1,0,0,0,1,0
1.0,4,1389,2600000,47162,1,0,0,0,1,1,0,0
1.0,6,935,750000,45974,1,0,0,0,1,0,1,0
1.0,9,554,229999,49824,0,1,1,0,0,0,1,0
1.0,8,13,1300000,58500,1,0,1,0,0,1,0,0
1.0,16,462,80000,56580,0,1,1,0,0,0,1,0
1.0,9,1173,385000,52000,1,0,1,0,0,0,1,0
1.0,6,513,760000,55340,0,1,0,0,1,0,1,0
1.0,4,971,600000,46507,1,0,0,0,1,0,1,0
3.0,7,66,330000,200000,1,0,0,1,0,0,1,0
1.0,12,814,150000,120000,0,1,0,1,0,0,1,0
1.0,13,1257,105000,90000,1,0,0,1,0,0,1,0
1.0,8,1239,185000,65000,1,0,0,1,0,0,1,0
1.0,7,125,260000,50000,1,0,0,1,0,0,1,0
1.0,9,973,450000,33000,1,0,0,1,0,0,1,0
1.0,5,1001,500000,38000,0,1,0,1,0,0,1,0
1.0,9,801,260000,40000,0,1,0,1,0,0,1,0
2.0,9,1461,265000,55000,1,0,0,1,0,0,1,0
2.0,4,725,800000,26000,1,0,0,1,0,0,1,0
1.0,5,1309,869999,80000,1,0,0,1,0,0,1,0
1.0,3,820,690000,40000,0,1,0,1,0,0,1,0
1.0,10,1100,825000,120000,1,0,0,1,0,0,1,0
2.0,15,812,160000,63230,0,1,0,1,0,0,1,0
2.0,15,680,300000,120000,1,0,0,1,0,0,1,0
3.0,16,1045,100000,100000,0,1,0,1,0,0,1,0
2.0,6,595,530000,77000,1,0,0,1,0,0,1,0
1.0,5,1002,360000,30000,0,1,0,1,0,0,1,0
1.0,6,950,220000,40000,0,1,0,1,0,0,1,0
1.0,4,793,178000,35000,0,1,0,1,0,0,1,0
1.0,3,728,515000,5000,1,0,0,1,0,0,1,0
1.0,7,930,300000,35000,0,1,0,1,0,0,1,0
1.0,13,1257,105000,90000,1,0,0,1,0,0,1,0
1.0,8,1239,185000,65000,1,0,0,1,0,0,1,0
2.0,9,1235,150000,80000,1,0,0,1,0,0,1,0
1.0,7,125,260000,50000,1,0,0,1,0,0,1,0
1.0,9,973,450000,33000,1,0,0,1,0,0,1,0
1.0,5,1001,500000,38000,0,1,0,1,0,0,1,0
1.0,9,801,260000,40000,0,1,0,1,0,0,1,0
2.0,9,1461,265000,55000,1,0,0,1,0,0,1,0
1.0,4,1303,750000,15000,0,1,0,1,0,0,1,0
2.0,4,725,800000,26000,1,0,0,1,0,0,1,0
1.0,5,1309,869999,80000,1,0,0,1,0,0,1,0
1.0,9,1402,950000,80000,1,0,0,1,0,0,1,0
1.0,3,820,690000,40000,0,1,0,1,0,0,1,0
1.0,10,1100,825000,120000,1,0,0,1,0,0,1,0
1.0,8,782,170000,70000,0,1,0,1,0,0,1,0
2.0,15,812,160000,63230,0,1,0,1,0,0,1,0
2.0,15,680,300000,120000,1,0,0,1,0,0,1,0
2.0,6,102,315000,45000,0,1,0,1,0,0,1,0
2.0,15,783,90000,40000,0,1,0,1,0,0,1,0
3.0,16,1045,100000,100000,0,1,0,1,0,0,1,0
3.0,13,1219,65000,110000,0,1,0,1,0,0,1,0
2.0,9,501,312000,90000,1,0,0,1,0,0,1,0
1.0,3,1015,700000,25000,1,0,0,1,0,0,1,0
1.0,16,486,150000,47000,0,1,0,1,0,0,1,0
1.0,8,1143,450000,60000,1,0,0,1,0,0,1,0
2.0,11,529,229999,120000,1,0,0,1,0,0,1,0
1.0,13,989,111000,120000,1,0,0,1,0,0,1,0
2.0,9,973,250000,140000,1,0,0,1,0,0,1,0
1.0,2,246,750000,1001,1,0,1,0,0,0,1,0
1.0,4,220,774000,1758,0,1,1,0,0,1,0,0
1.0,3,220,711000,1452,0,1,1,0,0,1,0,0
1.0,4,217,600000,35122,1,0,1,0,0,0,1,0
1.0,6,971,455000,92621,1,0,1,0,0,0,1,0
2.0,6,112,225000,92198,0,1,1,0,0,0,1,0
1.0,2,971,650000,5000,1,0,0,1,0,0,1,0
1.0,8,56,200000,50000,0,1,0,1,0,0,1,0
1.0,5,379,875000,74000,1,0,0,1,0,1,0,0
1.0,4,1181,750000,40000,1,0,0,1,0,1,0,0
1.0,2,959,725000,22000,1,0,0,1,0,1,0,0
2.0,14,814,100000,100000,0,1,0,1,0,0,1,0
1.0,2,1212,1100000,40000,1,0,0,1,0,0,1,0
1.0,4,186,2700000,30000,1,0,0,1,0,1,0,0
1.0,5,1156,280000,23000,0,1,0,1,0,0,1,0
1.0,12,1229,150000,30000,1,0,0,1,0,0,1,0
1.0,11,1268,200000,50000,0,1,0,1,0,0,1,0
2.0,11,928,148000,100000,1,0,0,1,0,0,1,0
2.0,10,976,254999,70000,0,1,0,1,0,0,1,0
2.0,8,979,360000,60000,0,1,0,1,0,0,1,0
2.0,15,811,95000,90000,0,1,0,1,0,0,1,0
2.0,14,640,185000,230000,1,0,0,1,0,0,1,0
1.0,9,1237,185000,40000,1,0,0,1,0,0,1,0
1.0,2,1152,300000,15000,0,1,0,1,0,0,1,0
1.0,3,534,800000,40000,0,1,0,1,0,0,1,0
1.0,21,1070,60000,50000,0,1,0,1,0,0,1,0
2.0,11,140,80000,50000,0,1,0,1,0,0,1,0
1.0,3,548,500000,8000,0,1,0,1,0,0,1,0
1.0,8,396,250000,35000,0,1,0,1,0,0,1,0
1.0,11,1294,250000,80000,1,0,0,1,0,0,1,0
2.0,16,1036,125000,50000,0,1,0,1,0,0,1,0
4.0,19,815,100000,80000,0,1,0,1,0,0,1,0
1.0,11,688,480000,90000,1,0,0,1,0,0,1,0
2.0,3,655,320000,30000,0,1,0,1,0,0,1,0
2.0,11,788,130000,70000,0,1,0,1,0,0,1,0
2.0,15,1217,57000,80000,1,0,0,1,0,0,1,0
1.0,16,460,75000,60000,0,1,0,1,0,0,1,0
1.0,18,780,60000,35000,0,1,0,1,0,0,1,0
1.0,13,816,125000,70000,0,1,0,1,0,0,1,0
3.0,17,301,105000,100000,0,1,0,1,0,0,1,0
2.0,13,1039,125000,152000,0,0,0,1,0,0,1,1
2.0,23,1072,69000,70000,0,1,0,1,0,0,1,0
2.0,9,1260,130000,90000,1,0,0,1,0,0,1,0
1.0,2,831,630000,40000,0,1,0,1,0,0,1,0
2.0,5,261,330000,50000,0,1,0,1,0,0,1,0
2.0,7,1048,340000,15000,0,1,0,1,0,0,1,0
3.0,15,481,60000,120000,0,1,0,1,0,0,1,0
1.0,7,1307,550000,78322,1,0,0,1,0,0,1,0
2.0,7,883,480000,110000,1,0,0,1,0,0,1,0
2.0,8,506,315000,80000,1,0,0,1,0,0,1,0
1.0,9,211,165000,120000,1,0,0,1,0,0,1,0
1.0,5,55,170000,125000,0,1,0,1,0,0,1,0
1.0,3,823,550000,8000,0,1,0,1,0,0,1,0
1.0,3,1434,465000,13000,0,1,0,1,0,0,1,0
3.0,9,1236,120000,80000,1,0,0,1,0,0,1,0
1.0,13,514,220000,54309,0,1,0,1,0,0,1,0
2.0,10,232,180000,70000,1,0,0,1,0,0,1,0
3.0,15,44,150000,34600,0,1,0,1,0,0,1,0
1.0,5,1345,520000,25000,0,1,0,1,0,0,1,0
3.0,8,1307,430000,80000,1,0,0,1,0,0,1,0
2.0,12,632,300000,55000,1,0,0,1,0,0,1,0
1.0,1,496,1000000,5000,1,0,0,1,0,0,1,0
1.0,4,363,725000,30000,1,0,0,1,0,0,1,0
1.0,10,499,500000,31000,1,0,0,1,0,0,1,0
1.0,10,1035,250000,50000,0,1,0,1,0,0,1,0
1.0,3,971,700000,38217,1,0,0,1,0,0,1,0
3.0,10,238,185000,50000,0,1,0,1,0,0,1,0
1.0,10,928,200000,120000,1,0,0,1,0,0,1,0
3.0,17,630,315000,110000,1,0,0,1,0,0,1,0
1.0,2,1212,1100000,40000,1,0,0,1,0,0,1,0
3.0,20,465,52000,50000,0,1,0,1,0,0,1,0
1.0,4,584,600000,10000,0,1,0,1,0,0,1,0
1.0,2,1210,1700000,10000,1,0,0,1,0,0,1,0
1.0,6,1124,451000,100000,1,0,0,1,0,0,1,0
1.0,5,662,370000,60000,0,1,0,1,0,0,1,0
1.0,4,186,2700000,30000,1,0,0,1,0,1,0,0
1.0,5,1156,280000,23000,0,1,0,1,0,0,1,0
1.0,4,1048,350000,30000,0,1,0,1,0,0,1,0
1.0,10,561,250000,50000,0,1,0,1,0,0,1,0
2.0,7,793,204999,25000,0,1,0,1,0,0,1,0
1.0,2,908,500000,15000,0,1,0,1,0,0,1,0
1.0,12,1229,150000,30000,1,0,0,1,0,0,1,0
2.0,11,85,175000,45000,0,1,0,1,0,0,1,0
2.0,12,85,170000,44800,0,1,0,1,0,0,1,0
1.0,11,1268,200000,50000,0,1,0,1,0,0,1,0
1.0,3,377,800000,52000,1,0,0,1,0,0,1,0
1.0,4,1214,1200000,50000,1,0,0,1,0,1,0,0
2.0,13,1352,400000,35000,0,1,0,1,0,0,1,0
2.0,11,928,148000,100000,1,0,0,1,0,0,1,0
1.0,7,1271,200000,100000,1,0,0,1,0,0,1,0
2.0,5,971,284000,40000,1,0,0,1,0,0,1,0
3.0,14,1052,80000,60000,0,1,0,1,0,0,1,0
1.0,7,59,170000,77000,0,1,0,1,0,0,1,0
1.0,10,366,150000,60000,0,1,0,1,0,0,1,0
2.0,11,1265,110000,77073,0,1,0,1,0,0,1,0
1.0,5,224,400000,70000,1,0,0,1,0,0,1,0
2.0,8,560,275000,90000,0,0,0,1,0,0,1,1
3.0,8,1398,800000,186000,1,0,0,1,0,0,1,0
1.0,7,688,550000,90000,1,0,0,1,0,0,1,0
2.0,14,812,125000,100000,0,1,0,1,0,0,1,0
2.0,11,56,135000,80000,0,1,0,1,0,0,1,0
1.0,9,687,349000,150000,1,0,0,1,0,0,1,0
1.0,7,993,458000,80000,1,0,0,1,0,0,1,0
1.0,3,806,300000,35000,0,1,0,1,0,0,1,0
1.0,13,814,95000,70000,0,1,0,1,0,0,1,0
1.0,3,935,850000,50000,1,0,0,1,0,0,1,0
1.0,2,243,750000,25000,1,0,0,1,0,0,1,0
1.0,8,230,190000,120000,1,0,0,1,0,0,1,0
1.0,12,1041,150000,70000,0,1,0,1,0,0,1,0
3.0,12,368,114999,106000,0,1,0,1,0,0,1,0
3.0,11,1393,320000,120000,0,1,0,1,0,0,1,0
1.0,2,791,300000,120000,0,0,0,1,0,0,1,1
1.0,5,926,275000,160000,0,1,0,1,0,0,1,0
2.0,11,45,140000,120000,0,1,0,1,0,0,1,0
1.0,1,1203,830000,10000,0,1,0,1,0,0,1,0
1.0,8,1466,380000,50000,0,1,0,1,0,0,1,0
2.0,11,558,150000,90000,0,1,0,1,0,0,1,0
1.0,13,85,50000,70000,0,1,0,1,0,0,1,0
1.0,13,641,155000,100000,1,0,0,1,0,0,1,0
1.0,13,641,155000,100000,1,0,0,1,0,0,1,0
1.0,11,1195,300000,80000,0,1,0,1,0,0,1,0
1.0,3,793,300000,16584,0,1,1,0,0,0,1,0
1.0,5,1328,385000,38000,1,0,1,0,0,0,1,0
1.0,11,1034,221000,51000,0,1,1,0,0,0,1,0
1.0,5,1319,381000,38000,1,0,1,0,0,0,1,0
1.0,6,793,250999,35000,0,1,1,0,0,0,1,0
3.0,19,466,60000,120000,0,1,0,1,0,0,1,0
1.0,5,1319,380000,38000,1,0,1,0,0,0,1,0
3.0,13,1176,180000,144000,1,0,0,1,0,0,1,0
1.0,4,863,751000,64000,1,0,1,0,0,0,1,0
1.0,6,740,1250000,60000,1,0,1,0,0,1,0,0
1.0,7,391,229999,65000,0,1,1,0,0,0,1,0
1.0,2,1307,1250000,24000,1,0,0,1,0,0,1,0
2.0,7,711,782000,58000,1,0,1,0,0,0,1,0
2.0,7,705,780000,58000,1,0,1,0,0,0,1,0
1.0,5,793,245000,68000,0,1,1,0,0,0,1,0
1.0,10,578,321000,81257,1,0,1,0,0,0,1,0
1.0,4,431,509999,44000,1,0,1,0,0,0,1,0
1.0,6,1276,110000,45000,0,1,1,0,0,0,1,0
1.0,8,1460,400000,75000,1,0,1,0,0,0,1,0
1.0,8,998,370000,90000,0,1,0,1,0,0,1,0
2.0,14,522,175000,80000,1,0,0,1,0,0,1,0
2.0,23,1081,1000000,35000,0,1,0,1,0,1,0,0
2.0,8,793,92800,25000,0,1,0,1,0,0,1,0
1.0,7,1338,291000,90000,1,0,0,1,0,0,1,0
2.0,8,793,92800,25000,0,1,0,1,0,0,1,0
3.0,8,506,335000,110000,1,0,0,1,0,0,1,0
1.0,8,915,170000,35000,0,1,0,1,0,0,1,0
1.0,2,793,295000,10000,0,1,0,1,0,0,1,0
1.0,2,1152,375000,10000,0,1,0,1,0,0,1,0
2.0,9,396,215000,70000,0,1,0,1,0,0,1,0
2.0,12,198,150000,110000,1,0,0,1,0,0,1,0
2.0,18,813,60000,5000,0,1,0,1,0,0,1,0
3.0,15,811,52000,120000,0,1,0,1,0,0,1,0
2.0,12,920,80000,90000,0,0,0,1,0,0,1,1
2.0,9,811,140000,70000,0,1,0,1,0,0,1,0
2.0,13,536,120000,90000,0,1,0,1,0,0,1,0
3.0,15,206,110000,120000,1,0,0,1,0,0,1,0
4.0,9,1300,280000,110000,1,0,0,1,0,0,1,0
2.0,5,1382,450000,50000,1,0,0,1,0,0,1,0
1.0,3,752,1150000,58000,1,0,0,1,0,0,1,0
1.0,3,824,650000,15000,1,0,0,1,0,0,1,0
2.0,6,1344,300000,60000,0,1,0,1,0,0,1,0
1.0,6,1288,73000,57000,0,1,0,1,0,0,1,0
3.0,6,993,400000,87000,1,0,0,1,0,0,1,0
1.0,4,1146,300000,70000,0,1,0,1,0,0,1,0
2.0,9,1026,300000,30000,0,1,0,1,0,1,0,0
1.0,9,971,450000,80000,1,0,0,1,0,0,1,0
2.0,12,476,200000,100000,0,1,0,1,0,0,1,0
1.0,2,998,580000,40000,0,1,0,1,0,0,1,0
1.0,4,432,550000,3917,0,1,0,1,0,0,1,0
2.0,14,702,190000,160000,1,0,0,1,0,0,1,0
1.0,4,1321,450000,35000,1,0,0,1,0,0,1,0
1.0,7,85,220000,70000,0,1,0,1,0,0,1,0
1.0,9,947,310000,69069,0,1,1,0,0,0,1,0
1.0,2,418,650000,13500,0,1,0,1,0,0,1,0
1.0,7,1043,300000,59059,0,1,1,0,0,0,1,0
1.0,8,366,200000,70000,0,1,0,1,0,0,1,0
1.0,9,292,285000,39039,0,1,1,0,0,0,1,0
1.0,7,291,335000,33033,0,1,1,0,0,0,1,0
2.0,10,531,370000,55168,0,1,0,1,0,0,1,0
1.0,8,572,375000,41041,0,1,1,0,0,0,1,0
1.0,12,554,235000,67067,0,1,1,0,0,0,1,0
1.0,8,564,345000,66066,0,1,1,0,0,1,0,0
1.0,8,669,365000,82082,1,0,1,0,0,0,1,0
1.0,7,453,400000,48000,0,1,0,1,0,0,1,0
1.0,6,394,250000,30000,0,1,0,1,0,0,1,0
1.0,9,527,465000,70070,1,0,1,0,0,1,0,0
1.0,4,1154,300000,10000,0,1,0,1,0,0,1,0
1.0,3,980,655000,25000,0,1,0,1,0,0,1,0
2.0,5,1037,350000,30000,0,0,0,1,0,0,1,1
1.0,6,564,500000,50000,0,1,1,0,0,1,0,0
1.0,6,440,465000,63063,0,1,1,0,0,1,0,0
1.0,13,995,263000,70000,1,0,0,1,0,0,1,0
1.0,9,922,250000,90000,0,1,0,1,0,0,1,0
4.0,22,369,60000,90000,0,1,0,1,0,0,1,0
3.0,16,428,70000,90000,0,1,0,1,0,0,1,0
1.0,5,78,250000,30000,0,1,0,1,0,0,1,0
1.0,5,402,229999,80000,0,1,0,1,0,0,1,0
1.0,10,72,195000,120000,1,0,0,1,0,0,1,0
1.0,5,116,270000,22000,0,1,0,1,0,0,1,0
1.0,4,363,650000,140000,1,0,0,1,0,0,1,0
2.0,7,595,370000,80000,1,0,0,1,0,0,1,0
1.0,5,994,509999,40000,1,0,0,1,0,0,1,0
1.0,10,1069,280000,33000,0,1,0,1,0,0,1,0
1.0,11,788,180000,40000,0,1,0,1,0,0,1,0
1.0,3,1146,300000,10500,0,1,0,1,0,0,1,0
1.0,8,626,400000,107000,1,0,0,1,0,0,1,0
2.0,11,563,210000,60000,0,1,0,1,0,0,1,0
2.0,15,481,90000,120000,0,1,0,1,0,0,1,0
1.0,11,1035,222000,70000,0,1,0,1,0,0,1,0
2.0,6,793,240000,50000,0,1,0,1,0,0,1,0
2.0,8,1377,450000,70000,1,0,0,1,0,0,1,0
1.0,4,175,650000,6000,0,1,0,1,0,0,1,0
2.0,11,528,200000,78000,1,0,1,0,0,0,1,0
3.0,10,528,210000,72000,1,0,1,0,0,0,1,0
1.0,10,1278,75000,9528,0,1,1,0,0,0,1,0
1.0,10,1400,450000,135200,1,0,1,0,0,0,1,0
2.0,10,572,220000,58000,0,1,1,0,0,0,1,0
2.0,8,602,325000,78000,1,0,1,0,0,0,1,0
1.0,3,1344,450000,45000,0,1,0,1,0,0,1,0
1.0,4,155,825000,35000,1,0,0,1,0,0,1,0
3.0,14,371,125000,76000,0,1,1,0,0,0,1,0
3.0,6,759,434999,100000,1,0,0,1,0,0,1,0
2.0,10,701,484999,99000,1,0,0,1,0,0,1,0
3.0,12,928,175000,80000,1,0,0,1,0,0,1,0
3.0,15,340,220000,120000,0,1,0,1,0,0,1,0
1.0,1,283,1250000,1100,0,1,1,0,0,0,1,0
1.0,4,919,215000,34000,0,1,1,0,0,0,1,0
1.0,7,751,625000,68000,1,0,1,0,0,0,1,0
1.0,3,154,615000,15000,1,0,0,1,0,0,1,0
1.0,9,54,130000,58000,1,0,1,0,0,0,1,0
1.0,8,1250,175000,50300,1,0,0,1,0,0,1,0
2.0,10,1244,150000,70000,1,0,0,1,0,0,1,0
3.0,10,1238,195000,60000,1,0,0,1,0,0,1,0
1.0,1,875,550000,90000,1,0,0,1,0,0,1,0
1.0,3,609,1500000,40000,1,0,0,1,0,0,1,0
2.0,11,1195,400000,80000,0,1,0,1,0,0,1,0
1.0,2,1104,1350000,15000,1,0,0,1,0,0,1,0
1.0,6,950,217000,45000,0,1,0,1,0,0,1,0
2.0,10,993,290000,130000,1,0,0,1,0,0,1,0
1.0,3,637,700000,80000,1,0,0,1,0,0,1,0
1.0,7,789,175000,40000,0,1,0,1,0,0,1,0
1.0,4,1437,575000,80000,1,0,0,1,0,0,1,0
2.0,5,924,380000,100000,1,0,0,1,0,0,1,0
2.0,8,763,350000,151624,1,0,0,1,0,0,1,0
1.0,9,1138,450000,160000,1,0,0,1,0,0,1,0
2.0,16,457,130000,110000,0,0,0,1,0,0,1,1
1.0,6,993,320000,74820,1,0,0,1,0,0,1,0
1.0,7,751,550000,82000,1,0,0,1,0,0,1,0
2.0,6,1048,370000,50000,0,1,0,1,0,0,1,0
2.0,11,56,114999,70000,0,1,0,1,0,0,1,0
1.0,1,180,1100000,1000,0,1,0,1,0,0,1,0
1.0,15,495,170000,170000,1,0,0,1,0,0,1,0
3.0,13,1262,80000,150000,1,0,0,1,0,0,1,0
1.0,2,154,950000,17000,1,0,0,1,0,0,1,0
1.0,7,971,425000,150000,1,0,0,1,0,0,1,0
1.0,6,598,500000,80000,1,0,0,1,0,0,1,0
3.0,16,481,70000,170000,0,1,0,1,0,0,1,0
1.0,8,269,349000,120000,1,0,0,1,0,0,1,0
3.0,9,572,330000,90000,0,1,0,1,0,0,1,0
3.0,11,476,120000,90000,0,1,0,1,0,0,1,0
2.0,8,506,430000,100000,1,0,0,1,0,0,1,0
1.0,7,993,390000,90000,1,0,0,1,0,0,1,0
1.0,9,1110,225000,129000,1,0,0,1,0,0,1,0
2.0,11,704,350000,186000,1,0,0,1,0,1,0,0
1.0,12,1315,100000,66778,1,0,0,1,0,0,1,0
1.0,7,396,190000,50000,0,1,0,1,0,0,1,0
2.0,7,606,315000,110000,1,0,0,1,0,0,1,0
2.0,6,446,300000,60000,1,0,0,1,0,0,1,0
1.0,5,1154,280000,40000,0,1,0,1,0,0,1,0
1.0,4,494,1650000,55000,1,0,1,0,0,0,1,0
2.0,6,396,295000,21000,0,1,1,0,0,0,1,0
2.0,9,612,2050000,66363,0,1,1,0,0,1,0,0
1.0,3,389,1475000,11700,0,1,1,0,0,1,0,0
1.0,4,533,1100000,10000,0,1,0,1,0,1,0,0
2.0,7,1089,4400000,100000,1,0,0,1,0,1,0,0
1.0,5,1012,670000,7104,0,1,0,0,1,0,1,0
1.0,6,935,750000,45974,1,0,0,0,1,0,1,0
1.0,6,513,760000,55340,0,1,0,0,1,0,1,0
2.0,4,1463,850000,20000,0,1,1,0,0,1,0,0
1.0,6,1160,390000,61585,1,0,0,0,1,0,1,0
2.0,5,838,450000,39415,0,1,0,0,1,1,0,0
1.0,7,294,425000,29654,0,1,0,0,1,0,1,0
1.0,5,821,770000,64672,1,0,0,0,1,0,1,0
2.0,6,387,1150000,54634,1,0,0,0,1,1,0,0
1.0,6,326,775000,66521,0,1,0,0,1,0,1,0
1.0,2,411,720000,3000,0,1,0,1,0,1,0,0
2.0,3,1423,1725000,23974,1,0,1,0,0,1,0,0
1.0,3,1326,539000,10000,0,1,0,1,0,0,1,0
1.0,4,843,420000,50000,0,1,0,1,0,0,1,0
3.0,20,918,85000,70000,0,1,0,1,0,0,1,0
4.0,17,1129,142000,73000,0,1,0,1,0,0,1,0
2.0,7,393,180000,76000,0,1,0,1,0,0,1,0
2.0,7,98,400000,120000,1,0,0,1,0,0,1,0
3.0,12,706,360000,170000,1,0,0,1,0,1,0,0
2.0,18,479,85000,110000,0,1,0,1,0,0,1,0
1.0,5,287,350000,63400,0,1,0,1,0,0,1,0
1.0,6,106,380000,25000,0,1,0,1,0,0,1,0
3.0,12,551,140000,80000,0,1,0,1,0,0,1,0
1.0,9,1048,200000,90000,0,1,0,1,0,0,1,0
1.0,10,472,150000,157000,0,1,0,1,0,0,1,0
2.0,9,1235,150000,80000,1,0,0,1,0,0,1,0
2.0,15,783,90000,40000,0,1,0,1,0,0,1,0
2.0,14,642,300000,100000,1,0,0,1,0,0,1,0
1.0,4,1154,280000,50000,0,1,0,1,0,0,1,0
1.0,10,801,200000,40000,0,1,0,1,0,0,1,0
2.0,12,49,110000,38500,0,1,0,1,0,0,1,0
2.0,13,554,140000,103921,0,1,0,1,0,0,1,0
1.0,1,378,1050000,10000,1,0,0,1,0,0,1,0
1.0,3,335,1150000,14825,0,1,1,0,0,0,1,0
1.0,5,281,910000,43377,1,0,1,0,0,0,1,0
1.0,11,233,160000,102307,1,0,1,0,0,0,1,0
2.0,17,1070,105000,79000,0,1,0,1,0,0,1,0
3.0,7,1179,1200000,135000,1,0,0,1,0,1,0,0
1.0,3,1146,300000,10500,0,1,0,1,0,0,1,0
4.0,17,1034,70000,90000,0,1,0,1,0,0,1,0
1.0,9,50,160000,110000,1,0,0,1,0,0,1,0
1.0,9,51,160000,50000,1,0,0,1,0,0,1,0
1.0,8,82,225000,80000,1,0,0,1,0,0,1,0
1.0,3,350,790000,19571,1,0,1,0,0,0,1,0
1.0,19,298,145000,100000,0,1,0,1,0,0,1,0
1.0,3,336,1200000,29600,0,1,1,0,0,0,1,0
1.0,3,155,930000,20000,1,0,0,1,0,0,1,0
1.0,5,393,210000,30000,0,1,0,1,0,0,1,0
3.0,13,423,110000,154000,1,0,0,1,0,0,1,0
1.0,10,986,175000,70000,0,1,0,1,0,0,1,0
1.0,3,1022,950000,15000,1,0,0,1,0,1,0,0
1.0,4,1159,650000,40000,1,0,0,1,0,0,1,0
1.0,2,998,550000,51000,0,1,0,1,0,0,1,0
2.0,13,812,85000,120000,0,1,0,1,0,0,1,0
1.0,2,835,340000,50000,0,1,0,1,0,0,1,0
1.0,4,1130,825000,13500,1,0,0,1,0,0,1,0
1.0,5,1367,509999,35000,0,1,0,1,0,0,1,0
2.0,8,1137,450000,1000,1,0,1,0,0,0,1,0
1.0,3,1079,3800000,10000,1,0,1,0,0,1,0,0
1.0,8,6,1580000,86000,1,0,1,0,0,1,0,0
1.0,2,39,4950000,30000,1,0,1,0,0,1,0,0
1.0,5,380,535000,52600,1,0,0,1,0,0,1,0
2.0,9,943,225000,110000,0,1,0,1,0,0,1,0
1.0,4,434,550000,19890,0,1,1,0,0,1,0,0
1.0,5,1012,670000,7104,0,1,0,0,1,0,1,0
1.0,6,885,625000,11918,0,1,0,0,1,0,1,0
1.0,4,449,520000,10510,0,1,1,0,0,1,0,0
1.0,5,58,239000,41000,0,1,1,0,0,0,1,0
1.0,4,1389,2600000,47162,1,0,0,0,1,1,0,0
1.0,6,935,750000,45974,1,0,0,0,1,0,1,0
1.0,9,554,229999,49824,0,1,1,0,0,0,1,0
1.0,8,13,1300000,58500,1,0,1,0,0,1,0,0
1.0,16,462,80000,56580,0,1,1,0,0,0,1,0
1.0,9,1173,385000,52000,1,0,1,0,0,0,1,0
1.0,6,513,760000,55340,0,1,0,0,1,0,1,0
1.0,4,971,600000,46507,1,0,0,0,1,0,1,0
2.0,8,1137,450000,1000,1,0,1,0,0,0,1,0
1.0,3,1079,3800000,10000,1,0,1,0,0,1,0,0
1.0,8,6,1580000,86000,1,0,1,0,0,1,0,0
1.0,2,39,4950000,30000,1,0,1,0,0,1,0,0
1.0,5,380,535000,52600,1,0,0,1,0,0,1,0
2.0,9,943,225000,110000,0,1,0,1,0,0,1,0
1.0,4,434,550000,19890,0,1,1,0,0,1,0,0
1.0,5,1012,670000,7104,0,1,0,0,1,0,1,0
1.0,6,885,625000,11918,0,1,0,0,1,0,1,0
1.0,4,449,520000,10510,0,1,1,0,0,1,0,0
1.0,5,58,239000,41000,0,1,1,0,0,0,1,0
1.0,4,1389,2600000,47162,1,0,0,0,1,1,0,0
1.0,6,935,750000,45974,1,0,0,0,1,0,1,0
1.0,9,554,229999,49824,0,1,1,0,0,0,1,0
1.0,8,13,1300000,58500,1,0,1,0,0,1,0,0
1.0,16,462,80000,56580,0,1,1,0,0,0,1,0
1.0,9,1173,385000,52000,1,0,1,0,0,0,1,0
1.0,6,513,760000,55340,0,1,0,0,1,0,1,0
1.0,4,971,600000,46507,1,0,0,0,1,0,1,0
1.0,4,821,650000,70000,1,0,0,1,0,0,1,0
2.0,10,85,140000,60000,0,1,0,1,0,0,1,0
1.0,10,814,150000,70000,0,1,0,1,0,0,1,0
2.0,3,103,450000,10000,0,1,0,1,0,0,1,0
4.0,15,365,170000,245244,1,0,0,1,0,0,1,0
1.0,4,1146,400000,60000,0,1,0,1,0,0,1,0
1.0,5,1323,300000,30000,0,1,0,1,0,0,1,0
1.0,9,789,250000,8000,0,1,0,1,0,0,1,0
1.0,2,1333,500000,10000,0,1,0,1,0,0,1,0
3.0,19,365,85000,100000,1,0,0,1,0,0,1,0
1.0,9,1113,300000,110000,1,0,0,1,0,0,1,0
1.0,16,462,80000,56580,0,1,1,0,0,0,1,0
